 [antenna_field.dat]

  É” = 0.000 Åãplane
   --    >>-------   -------   --EÉ”--   -------   -------<< ** >>-------   -------   --EÉ∆--   -------   -------<< ** >>-------   --------<<
 É∆(deg)   FRAD.re   FRAD.im    |FRAD|    FPHASE  FGAI(dB)   **   TRAD.re   TRAD.im    |TRAD|    TPHASE  TGAI(dB)   ** TFGAI(dB)    TPHASE
 155.000  -0.03019   0.04039   0.05043   126.777   -5.5367   **  -0.02045  -0.11655   0.11833   -99.950    1.8711   **    2.5959   226.7270 
 156.000  -0.02879   0.04130   0.05035   124.882   -5.5515   **  -0.02221  -0.11934   0.12139  -100.541    2.0927   **    2.7820   225.4226 
 157.000  -0.02735   0.04216   0.05025   122.969   -5.5674   **  -0.02403  -0.12204   0.12438  -101.138    2.3043   **    2.9610   224.1069 
 158.000  -0.02586   0.04297   0.05016   121.041   -5.5845   **  -0.02590  -0.12464   0.12731  -101.739    2.5061   **    3.1327   222.7800 
 159.000  -0.02434   0.04373   0.05005   119.096   -5.6028   **  -0.02783  -0.12714   0.13015  -102.346    2.6980   **    3.2970   221.4422 
 160.000  -0.02278   0.04444   0.04994   117.136   -5.6223   **  -0.02980  -0.12952   0.13291  -102.958    2.8801   **    3.4537   220.0938 
 161.000  -0.02118   0.04509   0.04982   115.161   -5.6429   **  -0.03182  -0.13178   0.13557  -103.574    3.0525   **    3.6026   218.7349 
 162.000  -0.01955   0.04569   0.04969   113.171   -5.6648   **  -0.03387  -0.13391   0.13813  -104.194    3.2150   **    3.7436   217.3658 
 163.000  -0.01790   0.04622   0.04956   111.168   -5.6880   **  -0.03596  -0.13591   0.14058  -104.819    3.3679   **    3.8766   215.9867 
 164.000  -0.01621   0.04669   0.04942   109.151   -5.7123   **  -0.03807  -0.13776   0.14292  -105.447    3.5110   **    4.0016   214.5979 
 165.000  -0.01451   0.04709   0.04928   107.121   -5.7380   **  -0.04020  -0.13946   0.14513  -106.079    3.6445   **    4.1183   213.1996 
 166.000  -0.01278   0.04743   0.04912   105.078   -5.7648   **  -0.04234  -0.14100   0.14722  -106.714    3.7683   **    4.2268   211.7920 
 167.000  -0.01103   0.04771   0.04897   103.024   -5.7930   **  -0.04449  -0.14238   0.14917  -107.352    3.8825   **    4.3269   210.3755 
 168.000  -0.00928   0.04791   0.04880   100.958   -5.8224   **  -0.04663  -0.14359   0.15097  -107.992    3.9870   **    4.4186   208.9501 
 169.000  -0.00751   0.04805   0.04863    98.880   -5.8531   **  -0.04877  -0.14463   0.15263  -108.636    4.0819   **    4.5018   207.5163 
 170.000  -0.00573   0.04811   0.04845    96.792   -5.8851   **  -0.05090  -0.14549   0.15414  -109.282    4.1672   **    4.5764   206.0741 
 171.000  -0.00395   0.04810   0.04826    94.694   -5.9184   **  -0.05300  -0.14617   0.15549  -109.930    4.2429   **    4.6424   204.6239 
 172.000  -0.00217   0.04802   0.04807    92.587   -5.9529   **  -0.05507  -0.14667   0.15667  -110.579    4.3090   **    4.6997   203.1660 
 173.000  -0.00039   0.04787   0.04787    90.470   -5.9887   **  -0.05710  -0.14699   0.15769  -111.231    4.3654   **    4.7483   201.7005 
 174.000   0.00138   0.04765   0.04767    88.344   -6.0258   **  -0.05909  -0.14712   0.15855  -111.883    4.4123   **    4.7882   200.2278 
 175.000   0.00314   0.04736   0.04746    86.211   -6.0642   **  -0.06103  -0.14707   0.15923  -112.537    4.4495   **    4.8191   198.7480 
 176.000   0.00488   0.04699   0.04724    84.070   -6.1038   **  -0.06290  -0.14683   0.15973  -113.192    4.4771   **    4.8413   197.2615 
